Identified,Location,Dependency Name,Current Version,Release,CVSS3 Score,Latest Version,Recommendation
2025-06-27T00:00:00.000Z,orx-cat-automation,es6-symbol - 3.1.4,3.1.4,2024-03-01T00:00:00.000Z,0,3.1.4,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/e30e15e67715af5c224fbc1deecd8bc77e19a88291b84f4ee5a980c8af8f9a52
2025-06-27T00:00:00.000Z,orx-cat-automation,escape-html - 1.0.3,1.0.3,2015-09-01T00:00:00.000Z,0,1.0.3,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/e0dc01b77d48dcf868099a67ab0b4a75856cf759ce16d863c7097d2db423b9c2
2025-06-27T00:00:00.000Z,orx-cat-automation,escape-string-regexp - 1.0.5,1.0.5,2016-02-21T00:00:00.000Z,0,5.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/c022a00c1a32a255dcc138f205a82cab27798777600abe4c2924657800813244
2025-06-27T00:00:00.000Z,orx-cat-automation,escape-string-regexp - 4.0.0,4.0.0,2020-04-23T00:00:00.000Z,0,5.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/121bee0afc9ba663470fdbf092b02f1ec15d159e962466eeb7cd12ee0701ec24
2025-06-27T00:00:00.000Z,orx-cat-automation,esniff - 2.0.1,2.0.1,2024-02-21T00:00:00.000Z,0,2.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/985cc611f3716002f2e18df0e8b7bac60ddb826c5ad14f4d52a89bde4ee91f83
2025-06-27T00:00:00.000Z,orx-cat-automation,esprima - 4.0.1,4.0.1,2018-07-13T00:00:00.000Z,0,4.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/8b3147d90c3cc80d92d30b625a532f8721e9cad0c26f09b256c9c9601b387928
2025-06-27T00:00:00.000Z,orx-cat-automation,esutils - 2.0.3,2.0.3,2019-07-31T00:00:00.000Z,0,2.0.3,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/03d570440bdbec45f6620a82192908dc7b6528a5923237476fb269f6301ee40a
2025-06-27T00:00:00.000Z,orx-cat-automation,event-emitter - 0.3.5,0.3.5,2017-03-15T00:00:00.000Z,0,0.3.5,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/b310900dd15a7b8496b3b95fde363bc2d653d7dda7532fc28306eea3360c7c50
2025-06-27T00:00:00.000Z,orx-cat-automation,eventemitter2 - 6.4.7,6.4.7,2022-08-01T00:00:00.000Z,0,6.4.9,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/c516932d277094d532782634efd1db0087615d12d19e648e2b17d44fd613f89f
2025-06-27T00:00:00.000Z,orx-cat-automation,events - 2.1.0,2.1.0,2018-05-25T00:00:00.000Z,0,3.3.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/dd87ad1a43d60a6c30d80a2b5a5b6d7f01b885f6a652d29ca05103e1e7eb9896
2025-06-27T00:00:00.000Z,orx-cat-automation,events - 3.3.0,3.3.0,2021-02-27T00:00:00.000Z,0,3.3.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/0fae0c9d2bd8cf5fd89ede7812064181738b68f324bde629965c99c7935f5bdc
2025-06-27T00:00:00.000Z,orx-cat-automation,evp_bytestokey - 1.0.3,1.0.3,2017-09-05T00:00:00.000Z,0,1.0.3,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/8f0cac08db8c3a870d32a4058181ce52908f5ba2857560e92b0ee1079aa9d226
2025-06-27T00:00:00.000Z,orx-cat-automation,exceljs - 4.4.0,4.4.0,2023-10-19T00:00:00.000Z,0,4.4.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/ae544c547ec94e5dfe8ba22b9e2da19d43b60513d655d7606da6a886b86880db
2025-06-27T00:00:00.000Z,orx-cat-automation,execa - 4.1.0,4.1.0,2020-10-28T00:00:00.000Z,0,9.6.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/71a3e4bc9dbf85331f7a1fc09a6671ef5232ba744f5120b65e72883c74e85c32
2025-06-27T00:00:00.000Z,orx-cat-automation,executable - 4.1.1,4.1.1,2018-02-07T00:00:00.000Z,0,4.1.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/ff566001fce53e0c3406dfb9f592482c99a6cef1d9ca80589469a04a9e43cfac
2025-06-27T00:00:00.000Z,orx-cat-automation,ext - 1.7.0,1.7.0,2022-08-31T00:00:00.000Z,0,1.7.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/eb9c3c8d705d60a0055e152808e4ecf8e6d581d7a793afb8bba371b72c95d1a1
2025-06-27T00:00:00.000Z,orx-cat-automation,extend - 3.0.2,3.0.2,2018-07-19T00:00:00.000Z,0,3.0.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/f2b0e2af9a3a1d1b3d35a8ca5aa65d911c032e1cf5593d0e497bddbf33fefe6e
2025-06-27T00:00:00.000Z,orx-cat-automation,extract-zip - 2.0.1,2.0.1,2020-06-10T00:00:00.000Z,0,2.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/bd03977f8340c34bd2b7e55b69a6a3b9376615428b8b7b46313829f69446a50b
2025-06-27T00:00:00.000Z,orx-cat-automation,extsprintf - 1.3.0,1.3.0,2015-03-07T00:00:00.000Z,0,1.4.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/d2179911a758098546ac3872a24e4c616045a235e0f6b4ad21edc6f21c86c6cc
2025-06-27T00:00:00.000Z,orx-cat-automation,fast-csv - 4.3.6,4.3.6,2020-12-04T00:00:00.000Z,0,5.0.2,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/c7cf5a366cbacc8ec642c919045d592012d6a80d728cc9cfec4f1ae5f2bf0bff
2025-06-27T00:00:00.000Z,orx-cat-automation,fast-safe-stringify - 2.1.1,2.1.1,2021-09-08T00:00:00.000Z,0,2.1.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/3cdff82d09a322f8c8349ec6e57b4ea51a1ec70ad552c8ca3f80bc6a1c3dd2a8
2025-06-27T00:00:00.000Z,orx-cat-automation,fd-slicer - 1.1.0,1.1.0,2018-06-03T00:00:00.000Z,0,1.1.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/5ffa5badb6a985c32d176c7bc5375ed8d70cfa5377fe4b80833ba86457593b71
2025-06-27T00:00:00.000Z,orx-cat-automation,figures - 2.0.0,2.0.0,2016-10-18T00:00:00.000Z,0,6.1.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/bf62394e85933b83043256ef4bd229d2c0ccbdbc6cbae815b157c3f0f0ecf79e
2025-06-27T00:00:00.000Z,orx-cat-automation,figures - 3.2.0,3.2.0,2020-02-16T00:00:00.000Z,0,6.1.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/8ea935921d1c026ea9382c6c34a54d4986133eccd73f89cb131a3bf4f41922eb
2025-06-27T00:00:00.000Z,orx-cat-automation,file-match - 1.0.2,1.0.2,2014-12-18T00:00:00.000Z,0,1.0.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/e3c0004fdaf339042ecbb8791f9b69c9db177c8a49c6ffc30f9abf111d632235
2025-06-27T00:00:00.000Z,orx-cat-automation,file-system - 2.2.2,2.2.2,2016-11-17T00:00:00.000Z,0,2.2.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/1977f6170b95695620a9861da79f8116130e2ff48541ab9256251361fe34b0a7
2025-06-27T00:00:00.000Z,orx-cat-automation,fill-range - 7.1.1,7.1.1,2024-05-21T00:00:00.000Z,0,7.1.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/63ebb61f8a06ec888104c7350489e9be463d41b692a96b94ee0e0aaf520461b3
2025-06-27T00:00:00.000Z,orx-cat-automation,find-up - 4.1.0,4.1.0,2019-06-17T00:00:00.000Z,0,7.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/00ca9d7472594f20386f18ec2fdf3c0484c8d305938a7a9b8ca3dd21251d2898
2025-06-27T00:00:00.000Z,orx-cat-automation,find-up - 5.0.0,5.0.0,2020-08-11T00:00:00.000Z,0,7.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/7f80febf5040f1542f793bae1c96d1cfb2952834c73e3f93f07777f4d2c7916d
2025-06-27T00:00:00.000Z,orx-cat-automation,flat - 5.0.2,5.0.2,2020-08-06T00:00:00.000Z,0,6.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/07220ad641b1b87246f51035f7634c7068c1705fe1a5265e24b3759fdc3b6349
2025-06-27T00:00:00.000Z,orx-cat-automation,forever-agent - 0.6.1,0.6.1,2015-04-07T00:00:00.000Z,0,0.6.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/f55060ee85b1f350a8f0587d1c369ddf52223001011a6d2a9a99311e8da48aef
2025-06-27T00:00:00.000Z,orx-cat-automation,fs - 0.0.1-security,0.0.1-security,2016-08-23T00:00:00.000Z,0,0.0.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/a68d2a010727ce9c5f0260d169e1d124982bebd7a52d7d7eb44980f59f21ba6a
2025-06-27T00:00:00.000Z,orx-cat-automation,fs-constants - 1.0.0,1.0.0,2018-04-26T00:00:00.000Z,0,1.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/6ad3106b7b19187adf464d9546c26437518ea0654f2d121ddc25202023ed34f8
2025-06-27T00:00:00.000Z,orx-cat-automation,fs-extra - 10.1.0,10.1.0,2022-04-16T00:00:00.000Z,0,11.3.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/2c1489a748a7866bc547316c65b5906ab92c78ece25f5180f7ceda85774b4182
2025-06-27T00:00:00.000Z,orx-cat-automation,fs-extra - 7.0.1,7.0.1,2018-11-07T00:00:00.000Z,0,11.3.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/70022a9f107855672369651d5a311a0e5f8599696b59a862b6b7bb78d78d0fb1
2025-06-27T00:00:00.000Z,orx-cat-automation,fs-extra - 9.1.0,9.1.0,2021-01-19T00:00:00.000Z,0,11.3.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/da11a0dea8ed4c9ccc790eff0e63ac49433ee51305fc6df40f1271a5cb549a8a
2025-06-27T00:00:00.000Z,orx-cat-automation,fs.realpath - 1.0.0,1.0.0,2016-06-15T00:00:00.000Z,0,1.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/cddb72adf05c313e0de57d438e1a33bbfb4ed70b67a72758d0d438daa4071ee4
2025-06-27T00:00:00.000Z,orx-cat-automation,fsevents - 2.3.3,2.3.3,2023-08-21T00:00:00.000Z,0,2.3.3,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/b6d7ff66f822babe709f001ea73ce503fbef7f7f7f6288f7e6fe30f237ba38e7
2025-06-27T00:00:00.000Z,orx-cat-automation,fstream - 1.0.12,1.0.12,2019-05-15T00:00:00.000Z,0,1.0.12,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/a47eb91b751148057234f85fbaf7512e2fde6bafd6eeab0a17a30b5406f50e4c
2025-06-27T00:00:00.000Z,orx-cat-automation,fsu - 1.1.1,1.1.1,2018-04-26T00:00:00.000Z,0,2.0.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/4fafb50f99c1f99d901cc14b49f71a82cb929d34db9713689140c2cd7827456b
2025-06-27T00:00:00.000Z,orx-cat-automation,function-bind - 1.1.2,1.1.2,2023-10-12T00:00:00.000Z,0,1.1.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/8898dcd8059beb4bbb9c23b4aea2cdc80779159a0f2bf64becdc4ed9f105f2fe
2025-06-27T00:00:00.000Z,orx-cat-automation,generate-function - 2.3.1,2.3.1,2018-08-31T00:00:00.000Z,0,2.3.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/b1bdeb33aaf1a0642112646665a60f9a5ed1aecd10b4ff2f6d7485faf96e4b4c
2025-06-27T00:00:00.000Z,orx-cat-automation,gensync - 1.0.0-beta.2,1.0.0-beta.2,2020-10-27T00:00:00.000Z,0,0.1.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/1dd0a8d328f53a2e059729ce5bdaee7c427e15ac6f4bd20621edcd4dc1f951d2
2025-06-27T00:00:00.000Z,orx-cat-automation,get-assigned-identifiers - 1.2.0,1.2.0,2018-02-08T00:00:00.000Z,0,1.2.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/2fdfda3ec001957a79d80fa1af9969e0ca82cedbc631530bbabce9f5e3506e6b
2025-06-27T00:00:00.000Z,orx-cat-automation,get-caller-file - 2.0.5,2.0.5,2019-03-09T00:00:00.000Z,0,2.0.5,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/afc6dad51c27c236200048ce739bf651168c320e09366bea63d85783f83d9778
2025-06-27T00:00:00.000Z,orx-cat-automation,get-func-name - 2.0.2,2.0.2,2023-09-26T00:00:00.000Z,0,3.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/df0df6c4c1e5e228d8f1d8d6d59d2cab56ed7344cfb87610b0eb8d1cbad19e91
2025-06-27T00:00:00.000Z,orx-cat-automation,get-stream - 5.2.0,5.2.0,2020-08-09T00:00:00.000Z,0,9.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/54262e657a6a5ca69a76496a673f62802d0d843be3ad109b220f91bbbe01222b
2025-06-27T00:00:00.000Z,orx-cat-automation,getos - 3.2.1,3.2.1,2020-05-19T00:00:00.000Z,0,3.2.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/a248c0798ac2f55df7819c3d9dd7c7897e8835c42ca90f0bacbd8bed44963629
2025-06-27T00:00:00.000Z,orx-cat-automation,getpass - 0.1.7,0.1.7,2017-04-25T00:00:00.000Z,0,0.1.7,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/1e29a050bd3fe247d443b3186bc5e2cbced226352cea84a25dcd7d0e94ba9cb8
2025-06-27T00:00:00.000Z,orx-cat-automation,gherkin - 5.1.0,5.1.0,2018-05-30T00:00:00.000Z,0,9.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/3e374352230e44cffc5d47d7caac1eafe3cc534f040d43218ed77f1999678c19
2025-06-27T00:00:00.000Z,orx-cat-automation,glob - 7.2.3,7.2.3,2022-05-15T00:00:00.000Z,0,11.0.3,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/6e51d480fb58e66c424e7b55f6835846b6b8a27a24342712de64c6c5a60d4963
2025-06-27T00:00:00.000Z,orx-cat-automation,glob-parent - 5.1.2,5.1.2,2021-03-06T00:00:00.000Z,0,6.0.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/761a9f56e9a43bab943a01ec998ec90e5b388e9216b900c3554a165b1174f540
2025-06-27T00:00:00.000Z,orx-cat-automation,global-dirs - 3.0.1,3.0.1,2022-11-16T00:00:00.000Z,0,4.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/fd84e0f3426fd9aacbcca32b09383404dfa9a9a523cad9bb905541040b865d8a
2025-06-27T00:00:00.000Z,orx-cat-automation,globals - 11.12.0,11.12.0,2019-04-30T00:00:00.000Z,0,16.2.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/5884704cdd7901c116107b7c9104f955d30d743eee1f6e6aefab80827a2da6d7
2025-06-27T00:00:00.000Z,orx-cat-automation,graceful-fs - 4.2.11,4.2.11,2023-03-16T00:00:00.000Z,0,4.2.11,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/2c16aa34c35499fcf99b119e1dab320c606e94abbe684497923e4fdc03fa6d69
2025-06-27T00:00:00.000Z,orx-cat-automation,has - 1.0.4,1.0.4,2023-10-03T00:00:00.000Z,0,1.0.4,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/ec663df0bcdee6c3d97f7a291c3d6a690c818f37a67a90f9af1cb2edf014e1e6
2025-06-27T00:00:00.000Z,orx-cat-automation,has-flag - 4.0.0,4.0.0,2019-04-06T00:00:00.000Z,0,5.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/31db782ddb83b28c8eb6cb2fec5a18af9459854a762fd325e938a78d17ad22be
2025-06-27T00:00:00.000Z,orx-cat-automation,has-property-descriptors - 1.0.2,1.0.2,2024-02-13T00:00:00.000Z,0,1.0.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/c6f6417a235c08c87a976d3e2e357a11926854c178df6d854075c7d1aea62fa0
2025-06-27T00:00:00.000Z,orx-cat-automation,has-tostringtag - 1.0.2,1.0.2,2024-02-01T00:00:00.000Z,0,1.0.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/401edda16a5a43b0f93edd71183dca1640ab02b54bc8016fb4cc8f3bf1ba6451
2025-06-27T00:00:00.000Z,orx-cat-automation,hash.js - 1.1.7,1.1.7,2018-11-30T00:00:00.000Z,0,1.1.7,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/b8e9c883ead902e8c97c6b144c1edb2a12d7a6ade794e216b227e2e4c2a9634c
2025-06-27T00:00:00.000Z,orx-cat-automation,hasown - 2.0.2,2.0.2,2024-03-10T00:00:00.000Z,0,2.0.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/73a18d6ff8a9f66b83acc1ce611d843d31235afdfd09061c8a5281bf20c90061
2025-06-27T00:00:00.000Z,orx-cat-automation,he - 1.2.0,1.2.0,2018-09-23T00:00:00.000Z,0,1.2.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/7475d6fddb1c827a52a1a69802a8d898fa9f64a4ee0c0ddaa3bcdbd8800bc0ee
2025-06-27T00:00:00.000Z,orx-cat-automation,hmac-drbg - 1.0.1,1.0.1,2017-04-09T00:00:00.000Z,0,1.0.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/3783b494f99be9824cca1f7f5d0dab541a6b79ee89ed5642442e47d2da08b7aa
2025-06-27T00:00:00.000Z,orx-cat-automation,htmlescape - 1.1.1,1.1.1,2016-03-23T00:00:00.000Z,0,1.1.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/97a547a98960a46720113ae514120274b816dc453d4461dfca846683fc22bcf9
2025-06-27T00:00:00.000Z,orx-cat-automation,http-signature - 1.4.0,1.4.0,2023-11-15T00:00:00.000Z,0,1.4.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/a3865e2d73ab595a7cdd2b104f4a8ba896a7b9621ef74d5533ecf64b563daba6
2025-06-27T00:00:00.000Z,orx-cat-automation,https-browserify - 1.0.0,1.0.0,2017-04-04T00:00:00.000Z,0,1.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/3f41b15f769058e05510253778b05765ff0eec00b4a747c3783c31a7414035c4
2025-06-27T00:00:00.000Z,orx-cat-automation,human-signals - 1.1.1,1.1.1,2019-10-16T00:00:00.000Z,0,8.0.1,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/f60b1544072c5a8a6a498dca01fbe1baacbac51a4611acf8e55e9e0553f4929f
2025-06-27T00:00:00.000Z,orx-cat-automation,iconv-lite - 0.6.3,0.6.3,2021-05-24T00:00:00.000Z,0,0.6.3,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/a5bc56b0c7e309eb8927f4a52c113e9b52ffcfd300f5dc46af77afda5baaaac8
2025-06-27T00:00:00.000Z,orx-cat-automation,ieee754 - 1.2.1,1.2.1,2020-10-27T00:00:00.000Z,0,1.2.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/0fd1de2fbac874cf170ceb68902df2dcc2323c97aec87dff879be0831ab69f12
2025-06-27T00:00:00.000Z,orx-cat-automation,immediate - 3.0.6,3.0.6,2016-07-28T00:00:00.000Z,0,3.3.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/dfbc344c3a95e3dd5239bca29eb94b8593e42480dc81eea8b5314ba8001c15ca
2025-06-27T00:00:00.000Z,orx-cat-automation,indent-string - 3.2.0,3.2.0,2017-07-23T00:00:00.000Z,0,5.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/d78a3119e74af9a04b54ac4dc880fa7fe39bb8c05a2a8484c5b0cf83f49d8d40
2025-06-27T00:00:00.000Z,orx-cat-automation,indent-string - 4.0.0,4.0.0,2019-04-17T00:00:00.000Z,0,5.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/ac7684edc5d7f27efa8da0169c19134fa7ac12ee6d740f342863b10d4cb2536e
2025-06-27T00:00:00.000Z,orx-cat-automation,inflight - 1.0.6,1.0.6,2016-10-13T00:00:00.000Z,0,1.0.6,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/791e11890e039f67c038d20fd63cfefdde00d908c9ee0ba61c6fa7b1d0f10504
2025-06-27T00:00:00.000Z,orx-cat-automation,inherits - 2.0.3,2.0.3,2016-09-08T00:00:00.000Z,0,2.0.4,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/e11d4c438559f622dd4dc32cd018a97d9e14b6aeb68c25b8f61fa4b3f2c36b8f
2025-06-27T00:00:00.000Z,orx-cat-automation,inherits - 2.0.4,2.0.4,2019-06-19T00:00:00.000Z,0,2.0.4,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/ae2ad0677a0439b3d50a291c4399f12269a4aa88a9ade1b10a7bc12eedb25e84
2025-06-27T00:00:00.000Z,orx-cat-automation,ini - 2.0.0,2.0.0,2020-12-11T00:00:00.000Z,0,5.0.0,Upgrade: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/600b9c0b0a5ba4c7f299fe2bc75780f3d4c805f08a1d9fb66d473c336bde63ff
2025-06-27T00:00:00.000Z,orx-cat-automation,inline-source-map - 0.6.3,0.6.3,2024-02-24T00:00:00.000Z,0,0.6.3,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/2b591f108d75b136ff62b5157c9616ed45fd4ad60ea8f127a90dbe0110d7b049
2025-06-27T00:00:00.000Z,orx-cat-automation,insert-module-globals - 7.2.1,7.2.1,2020-10-09T00:00:00.000Z,0,7.2.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/29939a0cb73aa22dbbbd665047fcd2cefb7919edf4417daf86526818ed04cd25
2025-06-27T00:00:00.000Z,orx-cat-automation,is-arrayish - 0.2.1,0.2.1,2015-08-31T00:00:00.000Z,0,0.3.2,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/205449920c5adc47121ff54d1a13b46d7903ba492569a4b3830f58b5e5084c52
2025-06-27T00:00:00.000Z,orx-cat-automation,is-binary-path - 2.1.0,2.1.0,2019-04-19T00:00:00.000Z,0,3.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/cbfb323e9cf667fa6cc23f7b0a8a2a757d4a9c39c2c7006fc6fe81191afb3361
2025-06-27T00:00:00.000Z,orx-cat-automation,is-buffer - 1.1.6,1.1.6,2017-10-25T00:00:00.000Z,0,2.0.5,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/bc56aa1586df9f5effed4c72079d1c25c734f546418c3d13aec63eb0b3f0cc2a
2025-06-27T00:00:00.000Z,orx-cat-automation,is-callable - 1.2.7,1.2.7,2022-09-23T00:00:00.000Z,0,1.2.7,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/d28bca7429d1781540693c10e0e6b10015489b2e0a10a6f68f2a25377bd42960
2025-06-27T00:00:00.000Z,orx-cat-automation,is-directory - 0.3.1,0.3.1,2016-05-21T00:00:00.000Z,0,0.3.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/c75107462750c320e5c6fa13de7f9c3f6459e1edd17b055de4531b1da61b75af
2025-06-27T00:00:00.000Z,orx-cat-automation,is-extglob - 2.1.1,2.1.1,2016-12-11T00:00:00.000Z,0,2.1.1,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/cfec07887b03e6d621dca9dae992915fd8b142d2bdb2b3fd2a4e924501e88f94
2025-06-27T00:00:00.000Z,orx-cat-automation,is-fullwidth-code-point - 3.0.0,3.0.0,2019-03-18T00:00:00.000Z,0,5.0.0,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/04046467ddd05354276acc3298ff097e646de55a85b7bc7760930d073c69f4c0
2025-06-27T00:00:00.000Z,orx-cat-automation,is-generator - 1.0.3,1.0.3,2016-03-29T00:00:00.000Z,0,1.0.3,Evaluate: https://securityplatform.optum.com/appdetails/AIDE_0074782/Secure_Code_Vulnerabilities/e1de227ffdd747e24fbeecb33111a2684975793b60e82dc0671728e357004c48
